free_text,label_id
"công nghệ đã có trong tay đéo đâu, bao giờ chúng nó chuyển giao công nghệ thì nói chuyện tiếp",1
"Sáng nào cũng lên sàng cức, cho ăn, chơi với lũ mều tầm 20' rồi thì làm j thì làm. Trẻ con trước khi tắm sẽ có 15' vần nhau với lũ này.",1
Dm Xuân Trường,1
vcl vv,1
súc vật,1
"Phạm huý khi đề cập tới @Đầu Bạc đấy Lí do bị Ban là ""Điểm báo về Lãnh đạo Cảng"" Wtf!",1
Thằng Lin lợn với Jesus ngu quá mới phải mua Jack 100củ với Hà Lan chứ. Biết đời nào mới húp C1 được với 2thằng này. Thương đờ ****,1
"""chưa cống hiến đã muốn hưởng thụ"" vai dạy đời, nghi văn bóc lột vậy",1
"Du lịch biển đảo ở Việt Nam ta làm ăn như cái đb, nói thẳng và nói thật. Đi từ Nam chí Bắc, từ Phú Quốc tới Quảng Ninh luôn, trải nghiệm ăn uống, ngủ nghỉ như lozl. Cùng là biển đảo, mà Thái Lan, Philippines, Indog nó hơn 3000 lần. Trong nước đi 1 lần là chán. Hôm nọ mới đi El Nido về, dí bòi vào đi trong nước. Các anh đừng chửi tôi sính ngoại, tội nghiệp tôi.",1
con Lan ngáo thật sự rồi. Xinh gái ngoan ngoãn mà dây vào cái thằng như kia thì khổ bỏ mẹ ra,1
"thằng thớt rác vl, ko hiểu sao dân trí có những thằng ngu như thế. Trước khi mở thread thì suy nghĩ xem tại sao nó đc trăm triệu view, não toàn phân bò. Dcmm",1
"T cạch mặt tụi này lâu rồi, thề đéo có MB nữa thì đi tàu, đi oto, đi xe hơi, đi xe máy, đi xe đạp, đi bộ, dí bòi đi đám này",1
"2 thằng Đức phế vl, giờ không anh thay được nó à ta",1
bư biến thái vccc,1
Thằng nào cũng nghĩ như ông thì tôi bốc cứt ăn mất.,1
"có tiền cứ làm con xe ga cho sướng con người, del mẹ mấy thằng cứ nói có tiền nhưng không thích mua, thực ra là del có tiền nói cho gọn là thế, còn thằng nào có con 4 bánh rồi thì câm mẹ mồm lại, bày đặt giản dị đồ nghe ngứa đít vãi lol bản thân còn del chăm chút đc đòi kiếm tiền với thiên hạ, buồn cười vcl còn nói nhiều thằng giàu mà cũng đi xe rách thì tao nói thằng nó chỉ chiềm 5% trong cái xã hội này, đừng lấy cái đó ra mà tự cho mình cái tính thượng đẳng khi đi xe rách bố khỉ mấy thằng khổ dâm",1
vcl thủ,1
Con này nó lại ngu lần 2 ))),1
Hại não vl.,1
Thằng phản phúc đen thui viêm gan B đó thì h có đi bán muối giống Dũng pee hợp hơn.. Mới có 24 tuổi mà đòi bày đặt lấy vợ rồi tổ chức đám cưới tiền tỉ balalal. Xuống hố đi mày (LukaChinh)...,1
"Nói bần nông thì giẫy đành đạch lên tự ái. Thứ rừng rú mọi rợ con gì cũng bỏ vào mồm, cái qq gì cũng đem ngâm rượu để tráng dương bổ thận",1
"Sếp nữ mấy thím trên nói đúng hết r đấy, phải nói là hãm loz, cực kỳ hãm loz, dốt thì im im cmnd nhưng rất thích thể hiện, càng nói càng thể hiện sự ngu dốt.",1
Chữ grab viết còn sai thì bố mày dí l tin có ai offer mày 9 củ,1
"Hôm trc cũng vừa bị, bảo nó chụp hồ sơ gửi xem vay bao giờ thì nó chửi luôn, đkm bọn này toàn lũ vô học, bực nhất là nó cứ gọi điện làm phiền người thân rồi đăng ảnh tùm lum trên facebook trong khi mình đéo có vay.",1
Dâm tiện,1
"thằng thớt tâm thần phân liệt, tự kỷ ám thị lại thêm máu loài báo à mà quay tay ra bài thế này?",1
"Đội cái mũ 1/3 face như kia đi trong phố thì kiểu gì cũng tạt đầu xe khác thôi. Bao nhiêu lần khó chịu với cái bọn này rồi, chẳng lẽ lại cầm cái búa gõ đầu chúng nó phát. Nhân tiện chửi luôn các bạn trên voz đội 1/3 face hay full face mà đi trong phố nhé, khỏi phải lăn tăn ý kiến",1
"một thằng lập thớt nhảm mà cũng tư vấn, trên 30 tỉ đéo ai hỏi câu như như vậy thiếu gì cái để hợp tác",1
"Thế nó tự đẻ được à hay nó đi thụ tinh nhân tạo mà đéo dính vào chuyện tình dục, chả phải ngay từ đầu đã quan hệ tình dục để mang đứa trẻ rồi đấy thôi? Còn nếu thụ tinh nhân tạo thì cần đéo gì thằng đàn ông?",1
"cái khung xe còn nguyên, mày điên à?",1
"Xàm, hack não chưa tới, mày mua 3/4 thì làm quái gì phải bán mày giá 30k/cây mà trừ lại 1 góc 8k. 1 điểm về chỗ kiếm đề khó hơn nhé, vozer đ** phải ai cũng ngu toán đâu",1
"bọn tuổi trâu này húc theo chỉ đạo của ..., nên cứ húc TQ khen Nhật bất chấp, vô liêm sỉ",1
tao nói ở đây trong phạm trù 1 bài báo. m nghĩ tao đánh đồng tấc cả à. đọc hiểu còn thua cả con lợn.,1
"Ko phải ngu mà là bản chất thím ạ. Bọn này lúc nào cũng phải tỏ ra ngầu để còn lấy le. Ko đội mũ ,rồ ga phóng lớn, rượu che... đứa nào cũng vậy. Nếu ko vậy thì chả có gan đi buôn",1
Giờ làm éo hãng nào dám mời con này livestream vài chục k đứa anti vào đặt hàng xong boom thì vkl luôn,1
"App K+ còn đ vào nổi luôn, đóng tiền cho chúng mày mà thế này đây",1
"đã report lừa đảo, đẩy bà già xuống biển, hiếp dâm 1 con heo",1
"nhưng vấn đề là bọn tư vấn đầu vào mất dậy nó sẽ tư vấn đi làm phục vụ khách sạn a nhé, sang tới nơi nó mới chuyển a đi hót cứt. anh nghĩ phục vụ 3 bệnh nhân mất khả năng điều khiển ỉa đái trong 10 năm nó nhẹ chắc",1
thằng *** lập thớt nhảm,1
Súc vật. T mà là thằng đi xe đạp t đập má nó k nhận ra,1
"thằng blv anh quân nói mu như đống rác có sai, 1 đám man ngu si đần vào đòi tẩy chay nó, 1 thêm đống youtube đánh nó, đồng ý tôi cũng ghét thằng anh quân, nhưng nó nói đúng vãi lol , giờ rr phải dọn 1 đống rác, hy vong mùa sau bán hết đi, gôm tiền đầu tư đội hình mới, chứ đám này no hope với danh hiệu, nhìn đam chelsea đá ngu nhưng mà ngoan vãi lol ra, thằng đội trưởng azp kèm tốt vãi lol",1
Cháu nc ngu thì nhận ngu đi cháu. Ăn gạch từ đầu đến giờ rồi. Nói ngu mà còn cày cối.,1
"Hãm nhất là mấy con sm bị ck bỏ xong lên mạng cổ súy cái lối sống buông thả của nó. Lên tiktok đầy luôn,gì mà""sống 1 mình sướng thật mà"" ,""ra mắt nhà bạn trai thì có nên rửa chén"" tởm lợm bọn này",1
"cái đệch tao vào đây chỉ để đọc 1 chap của mày ah, đừng có bắt chước mấy thằng lol kia són hết năm này qua năm khác.",1
Dữ liệu tào lao vkl. Lứa 2k sau này cơ thể phát triển nhanh vkl rồi. Ở đó mà lép,1
công hay thủ kém đủ đem lại chiến thắng nếu hàng công đó cực mạnh ghi đc nhiều bàn còn thủ cực mạnh mà công ngu như chó thì chỉ hòa đc thôi hiểu ko thằng óc chó,1
Tụi Indo nó cấm mẹ thương mại điện tử để bảo hộ nền mình tế nước nó còn đông lào 1 thời gian tràn ngập đồ trung từ bên kia về hết cho xem,1
"Thằng này ăn tạp mà , 200 cả trai lẫn gái đấy",1
"Rồi đm quên kể đến một loại khôn vặt khác là đi 2 bánh nhưng độ còi 4 bánh. Cmn nhiều lúc nghe 4 bánh còi đằng sau thì chạy sang bên phải nhường nhưng thay vì thằng 4 bánh thì là thằng 2 bánh vượt lên Mấy cái thói xấu trong giao thông ở VN nhìn chung đều sinh ra từ ""trí khôn của ta đây""",1
"Bọn này muốn dồn needgas lên bàn thờ mà need gas cứ tưởng được lên đỉnh cao. Càng làm ntn thì người ta càng ghét need gas. Trước nhớ needgas vì 1 thời nô lệ, bất công, đó là thương cảm. Giờ sẽ đổi thành 1 thời kỳ đen đúng nghĩa, ""black age"" không khác gì ""dark age"". Ở đó need gas là lũ phá hoại k hơn k kém ,từ phá đồ tới phá nghệ thuật. Còn da trắng thành nạn nhân, cố gắng xoá bỏ bất bình đẳngn Lũ da trắng thật thâm độc.",1
Mày hèn hạ nhét chữ vào mồm thế. Bố mày là Culi nên mày dị ứng với từ Culi àh. Anh đừng Xách mé láo toét nhé. Vâng tôi là Culi mà vẫn nuôi Bố anh làm Culi. Để rồi nuôi anh khôn lớn.,1
"Thầy Khô Măng còn bị chửi dữ hơn, nhưng nếu biết Lã mõm tuyển 1 tên còn ngu hơn thầy thì …",1
"đm nó giữ con ko lo, còn thấy xe tới lùi né nữa, vcl con vợ ngu này",1
"""Thằng nhỏ chắc chắn hành hạ con chó này lắm này. Không tự nhiên nó cắn đâu."" bạn của chó said.",1
"Tào lao, chính quyền đéo cấp giấy xác nhận vì đã có hệ thống tra cứu thì anh làm gì nó. Cãi tay đôi với nó à, đi ngân hàng mà để nó từ chối phục vụ thì anh đéo khác gì đồ bỏ, đòi 1 thứ đéo có mà anh cũng nghe theo thì tài phết",1
"xàm l dẹp cha đi, m đeo khẩu trang thì ai biết m là ai, quay tay ra bài t report m giờ",1
Đm merc giờ đi so vin phốt vãi lon thật,1
"Bài có mấy chữ cũng méo đọc, thằng kia nhận cmn tội rồi, chắc chưa kịp làm ăn gì đã bị xích rồi.",1
show làm cc gì vậy thớt,1
90% đất bảo tồn để xây sân golf cho cán bụ,1
Nó sống chó thế mà vẫn có người bênh nó kìa.,1
con Lan ngáo thật sự rồi. Xinh gái ngoan ngoãn mà dây vào cái thằng như kia thì khổ bỏ mẹ ra,1
"Chửi nhau thì cả cái voz này đều chửi, qua mà xem mấy con súc vật trong cái theard nào đó kìa fen, à mà theard này cũng đầy",1
"Anh ko thích thì kệ mẹ nhà anh, lên đây phán người ta rảnh háng, đéo nâng quan điểm là gì, chắc háng nhà anh đéo rảnh, toxic hãm loz",1
"Lại thẻ, bọn đần này",1
cái giari L1 này được mấy mạng xem mà đòi vớ bẫm )),1
"Mày nhảm quá Số liệu chính thức Riêng tp Trịnh Châu: 292 người chết, 47 người mất tích",1
Phát minh ra cái sự khôn lõi mà ko 1 cái dân tộc nào qua mặt đc đó còn gì,1
lại viện cớ vô bịnh ziện rồi ...con hãm l haha,1
"Tuy vẫn trong ngành xây dựng nhưng lại là ngạch khác, ban đầu làm vì: ""không có chó nên bắt mèo ăn c*t"" xong bây giờ cái ngạch làm ""tay trái"" này lại đưa mình đi nhanh vcl luôn :v",1
mặt nhìn như con chó vá,1
Phổ biến ăn đứt gần như mọi môn thể thao? Câu ngu học vậy cũng phát ngôn đx,1
Chân dung súc vật học đá bay Huy chương bạc của Vịt,1
xem trailer thì phim như lol ấy nhỉ,1
Tao show ra t con trai m mất gì? Ngu,1
Lũ này bóng quá! Mặt mày như nhau!,1
"Không thể đổ vấy việc 90% dân mù chữ vì chữ Hán Nôm khó học được, vì từ 1910 đã đổi hẳn sang giảng dạy bằng quốc ngữ rồi. Bài Tàu thì cũng nên dùng não",1
"Ngu thiệt mà, đi tạo việc làm cho bò đỏ hưởng 6 củ 1 tháng là ngu rồi. Bò đỏ như các anh toàn tầng lớp tinh hoa, vozlit như chúng tôi sao sánh bằng.",1
"bọn trẻ trâu manh động lắm, may cho fen ko bị mất tai lúc ý !",1
"bọn trẻ trâu manh động lắm, may cho fen ko bị mất tai lúc ý !",1
ngu lol,1
"Đánh giá kỹ rồi nó vào nó ko thèm làm thì sao?? Chắc éo gì anh thuê 1 thằng lúc đầu nó tốt nhưng sau 3-6 tháng nó vẫn tốt?? Anh cứ coi cty anh đi đảm bảo sẽ có những người làm 1 thời gian quay qua lười hoặc lòi ra tính xấu ko thèm làm. Tôi đang nói về quy trình sa thải, anh ko bàn gì cả mà chỉ nói chung chung “ko đúng pháp luật”. Vậy luật cho phép 1 thằng vào cty xong chay ỳ ỷ vào hợp đồng 1 năm ko thèm làm việc hay thậm chí phá đám ah?",1
Mệt với con chó này sủa thoải mái nha,1
"2 cái hình này nhìn biết là ref chứ ko phải trace ảnh stock như mày =]]] đúng thằng gà, nhìn khác nhau thế kia kêu y hệt nhau. Mày mồm kêu ** má chép tranh, xong làm quả trace 1:1 như này",1
"em chỉ muốn vợ nó ôm "" anh ơi a giỏi quá"" là em mừng phát khóc rôi, đây nói thật sự em éo muốn cố làm *** j cho mệt, quả này em đưa con vào đưa đi xét nghiệm, nếu ko phải thì bye bye chứ đéo phải cái mỏ để nó đào",1
cút,1
"Mồm thì mở miệng ngoại giao đa phương nhưng lại éo tranh thủ sự giúp đỡ của thằng mạnh hơn khựa và đang đánh khựa, thì nhờ thằng Lào hay thằng Cam vậy",1
Mấy năm trc bọn nghệ sĩ làm mất mặt bọn mặt trận với chữ thập đỏ quá... năm nay bị chị Hằng thay mặt bề trên đập tơi bời Ko biết năm nay ai đi cứu trợ đây... à mà bọn mặt trận với thập đỏ ai tin thì tin chứ mềnh éo tin cái bọn này nhé...,1
Hàn lâm thì tôi không bàn vì nói thật là chả mấy ai xem Đại chúng của bọn Nhật mà không tính Manga với Anime thì nói thật là tôi đéo nhớ nó có phim gì luôn.,1
"Các anh cứ làm quá, giờ 100 triệu dân có đc trăm vụ đi nữa thì nó cũng ko đại diện cho số đông. Thứ 2 là 2 thằng già kia cũng cắm sừng lên đầu vợ con chúng nó trong khi 1 thằng còn là bác sỹ phó khoa của một bệnh viện mà các anh không chửi. Mà tôi cũng chẳng thấy ở đâu mà văn minh như cái xứ này chuyện nhục nhã vậy mà chúng nó còn đăng lên mạng cho thiên hạ nó chửi nó được. Còn cái chuyện chịch choạc bây giờ thì xin lỗi là trừ khi chặn hết web sex và xóa mấy cái ứng dụng zalo, tinder đi thì may ra mới dẹp hết được.",1
Má ! Thằng không Thô Mắc làm em xấu hổ vl,1
Con thỏ đen xấu vl.,1
van đít,1
"Chốt lại. 1. Mày là thằng tiểu nhân hèn hạ, mày cũng tự nhận và có bằng chứng 2. Mày có lôi ảnh nó ra miệt thị. 3. Mày bị khinh như chó trên cái voz này. 5. Mày bảo tao gài bẫy mày, nhưng hỏi bẫy ở đâu thì không nói nổi 4. Lại còn ""mày cũng thế thôi"". Xin lỗi, tao không đi lừa đảo chịch dạo và bị vợ chưa cưới cắm sừng. À quên thêm link về bộ mặt thật của caorauroi a.k.a Hiếu lừa đảo, chịch dạo.",1
"Chuẩn, tao cũng khinh mấy thằng bám gái quá đáng Ở voz nó gọi là simp hay simb gì ý nhỉ Bọn này đéo có tư cách làm đàn ông con trai",1
Thật sự nghe sen và boss nó xàm lờ thế nào ấy. Mà đám Fb lúc éo nào cũng tung hô. Nghe ngứa mắt dell chịu đc,1
Đm 15 năm chờ đợi,1
Tao *** con mẹ mày thằng súc sinh Lenglet Pháp trắng tao *** cả lò nhà mày,1
Vụ này mà không đuổi khỏi HDND thì như 1 trò hề. Đại diện cho dân đi đánh dân !?,1
"Bảo jd 20 nói chuyện ngu học lại cãi, Bách việt ở đây là người việt cổ ngày xưa, tập trung ở đồng bằng châu thổ sông hồng.",1
"Thanh niên đấy mod box lmht xưa bị chửi như con, lại còn fan T1 xem đội nhà bị ngta đấm xong bè lũ anti tràn vào box chửi ko biết làm j, đứng giữa trách nhiệm lãnh đạo và cảm xúc cá nhân như nữ hoàng elsa vậy, thế r 1 ngày lão đi xem phim này về, mồm hát let it go, tay ban nick anti giải tỏa bên f3 đợt rồi vừa có thằg anti qua đấu tố tí vào lò",1
"Cặn bã lại tỏ vẻ thanh cao à? Thích vừa ụ nó vừa kiếm mối ngon hơn đéo ai ở đây chả biết còn bày đặt văn ""có tc nhưng ko xác định lâu dài"". Con người chứ con cằc đâu mà dễ lừa",1
"Cho mọi zelda Elanga đá tiền đạo, 2 cánh là phò chó đó anh tôi, cho dù bọn này đá cũng ngu như lợn nhưng đỡ ngứa mắt",1
"thằng hiếp dâm không có quyền được nói, tao báo công an",1
Đề phân hoá như cc nên mấy trường nó cho thu riêng Giờ lên tiếng cho bớt nhục thôi,1
"Voz có quyền tự do ngôn luận, nhưng tôi khuyên bạn, im mẹ đi",1
"Ngu, m thấy 90% không thằng ngu, còn đôi mắt bộ mày là 10% còn lại đó thằng ngu",1
Thôi bớt xaio lin đi bạn,1
"Mày thiểu năng vl tao đéo muốn chấp, đi inbox chửi bới em nó đúng kiểu loại thất học, vô văn hoá. Còn đây là chuyện dân sự, gọi ca ra ăn lol à thằng nhóc con ? Hèn như con cờ hó đéo giúp được người ta thì thôi còn quay ra chửi, lại còn giở giọng hê hê ra vẻ tự hào lắm. Mày đéo phải thuộc loại gen rác mới tập chơi voz thì cứ chặt cu tủ lạnh đi, không phải tự nhiên lại âm score đâu, đứng trước gương mà tự nhìn nhận lại bản thân đi.",1
"Mày tạo đi, thuế nộp vỡ mồm đấy",1
Đéo có Vin bố mày vẫn sống tốt nhé. Chỉ có thằng ăn bám như mày mới sợ thiếu Vin thôi.,1
bới bèo ra bọ!!!,1
Dâm tiện,1
"Anh heo - 1 Sân nhà ,khán giả chửi trâu, lì lợm mà ngu si tứ chi phát triển",1
Anh chửi bọn đòi nợ thuê thì chửi thoải mái cớ sao lại gom cả đống vào vậy anh. Con người hơn con vật ở chỗ biết suy nghĩ trước khi phát ngôn anh ah,1
"Phản tặc, 1 lũ phản tặc. Lâu nay đàn gà nuôi nuôi ong tay áo cả rồi",1
"Mễ vô cho xôm tụ, thằng 3 mõm này đá nhìn ngứa mắt quá, vô vòng trong nằm ngửa cho Phú đĩ nó nắc",1
Súc simp cút về động voz fb đi mày,1
"Thằng Maximin đấy kỹ thuật với thể chất thì ok đấy, mà đá ngu như lợn, tốn bóng kinh tởm, triển khai bóng nhanh cũng không được, có bóng trong chân thì thằng này phải múa may ít nhất 2 phát nó mới chuyền.",1
mặt nhìn như con chó vá,1
"đúng cái xứ quái thai dị hợm, làm màu ảo số liệu topđầu thế giới cmnr. Uống xong tắm t xem nào lũ nhật lùn",1
"Nó tính từ thời cổ loa, mà từ thời đó tới h chắc còn mỗi cái giếng nước ấy vậy mà mấy thằng 3m9d cũng ráng nhét vào cho = đc.",1
"Còn m thể hiện sự vô văn hóa mất dạy, m thử đặt bản thân vào người khác aka chủ quán đi nhé. Ngược dòng bị mọi người chửi thì report. Ngta chửi còn nhẹ nhàng, chưa xúc phạm m là may r. Chứ ra đời mà m thử thể hiện ntn, t đảm bảo m ko lành lặn đâu.",1
"Nhân quả, nghiệp nó đơn giản thôi mà phức tạp lên làm gì; là thói quen là quán tính thôi. Ăn cắp đc 1 lần thì có lần 2 3, ăn cắp riết quen tay rồi thành ăn trộm rồi 1 ngày sẽ bị bắt vào tù. T là sợ nhất phải kết bạn như những thằng thớt kể đó.",1
"thực ra nó sửa thành ""thực phẩm nướng"" có thể có hại thì cũng đúng. Có điều éo có kiến thức thành ra kều ko phân biệt đc",1
"Suy cc, tàu khựa giờ cũng phải đào tạo theo mô hình kpop, vn cũng vậy",1
"súc vật ATM công đang ngon, ăn Pen xong kéo về thủ ăn lol ngay",1
"""Con chó""",1
"Chê NHNN TQ ra luật như cc, mấy ông già rồi tránh ra chỗ khác cho tôi làm. Ý của NHNN là a làm việc như 1 ngân hàng nhưng k có theo luật NHNN TQ cũng như Basel các kiểu, nó trả lời lại z luôn. Nước nào cũng sẽ đấm Jack Ma thôi, tư tưởng bố láo",1
"Trên 11%, đánh lén, trước mặt con nạn nhân, nhiều tình tiết tăng nặng đó. Chưa kể nó sai hoàn toàn, nhiều vụ ẩu đả ko vào tù là do nạn nhân cũng khiêu khích, hung thủ bị kích động mạnh, case này Mr. Dũng chỉ đẩy nhẹ ""con chó ko rọ mõm"" ra thôi.",1
"nhiều ông vào cmt nực cười thật , đồng ý là đánh lại nó sai , nhưng nói chung vẫn phải cho nó 1 2 đấm để nó tỉnh và nó còn biết nó là ai , chứ không phải 1 thằng chó điên lao vào đánh người ta như con chó , ừ thì có thể qua ngày mai thằng oto đền tiền xin lỗi bla bla bla , nhưng lỡ vì mấy cứ đấm đó vô tình làm tổn thương mắt hoặc não , để 1 thời gian nó phát động thì sao , lúc đó thì sao , dùng tiền kia đi bệnh viện à",1
Ơ thế mày không nghĩ tao không ở Việt Nam à? Mày nghĩ mấy con SH ghẻ của m có thể làm cho các em gái để mắt à? Có cl nhé....,1
mày làm gì thế thằng thây ma,1
"dizz vs rhym bị nó chửi thấm vkl, thằng này như hề nhảy nhót chửi đúng kiểu đmm hết bài",1
"thế lên chửi thẳng sếp or nghỉ mẹ việc đi , muốn làm mà nó chặn đầu chặn đuôi thì làm cm gì",1
Hai con sau tôi k biết chứ sure kèo lũ này hâm mộ con đĩ Ngọc Trinh. đm nó.,1
"Không hiểu bạn nghĩ gì mà bảo mọi người khen thật. Một bài toán triệu đô mấy chục năm qua vô số thiên tài toán học suy nghĩ nát óc không ra, tự nhiên ngày đẹp trời nọ có thanh niên ất ơ nào đó còn không làm trong ngành Toán lên Voz tuyên bố đã giải dễ dàng, xong còn tuyên bố chỉ muốn kiếm 1tr$. Nói thật người đủ trình để giải được bài này chả cần phải lên voz xạo lol, chả cần phải quan tâm cái giải thưởng đó có được trao thật hay không vì kiểu gì tự khắc tiền nó cũng sẽ tìm đến. Chưa gì là cái giải Fields nó đập vào mặt rồi.",1
"Con htl là cái éo gì , live như lozz thua xa chi pâu . Chả qua producer tổ độ cho 1 bài viral thôi",1
Éo hiểu luôn các bác ạ. Dẫn 3 -0 cả 80p mà mười phút cuối bị gỡ hoà thì éo còn gì đêir nói đc (,1
"Chắc lại thẩm trên mạng là ai càng giàu thì càng phải vay nợ nhiều chăng éo hiểu giờ so gì kg so đi so nợ, vãi loz vozer thiệt",1
"Mày chỉ cần đưa cho tao 1 cái link tính lương hưu tao coi thôi, Còn đéo đưa được thì câm cái miệng ngu lại",1
Du lịch dịch vụ chiếm gần 70% cơ cấu kinh tế. Éo có khách du lịch thì đói rã họng. Bày đặt làm giá.,1
Đm buồn mà cười vcl,1
"Đã sai đã bị phạt mà bọn trên này còn wuay ra chửi đổng cả chính quyền, ko khác gì mấy thằng 3 que",1
"BLV VTV súc vật, thần tượng cho lắm vào moạ.",1
"Ngu như chó thì câm mẹ mày mõm lại. Loại mày xem highlight biết đéo gì bóng đá. BĐN mày nghĩ hơn được thằng Croatia hở con chó? Để tao nói cho thằng ngu như mày biết luôn là trước khi có CR7, Bồ đào nha tham dự được 2 kỳ WC 1966 & 2002, 2 kỳ Euro 1984 & 2000, từ khi CR7 đá đội tuyển thì dự euro, WC như cơm bữa. Vô địch euro 2016, á quân 2004, hạng 4 WC2006, mà thường vượt qua vòng bảng WC. Đm chung kết euro 2016 CR7 nó chấn thương phải thay ra thế bán kết không có nó ghi 2 bàn thì BĐN có lol vào chung kết. Croatia nói luôn chưa bao h là đội tuyển yếu, đm về quá khứ BĐN tuổi lol bằng Croattia. Croattia trước kia thuộc Nam tư cũ từng vào bán kết WC và á quân Euro, là khách quen tham dự WC & Euro tuy không thường xuyên bằng Đức, TBN, Ý, Pháp nhưng hơn BĐN là cái chắc. Khi Croattia tách ra nó cũng hạng 3 Wc 1998 rồi. Đọi hình Croattia á quân 2018 mày nghĩ mỗi thằng Modric là sao hả thằng óc chó? Rakitic, Manzukic, Perisic, Lovren mày nghĩ là vô danh hở thằng óc. Đm so đội hình Croatia 2018 với Bồ 2016 thì Bồ hơn cái đéo gì đúng thằng ngu",1
Người ta vừa nghèo vừa ngu vừa hèn mà lại giàu lòng tự trọng anh ạ. Không muốn đi làm đĩ đực.,1
Thực sự cạn lời với thằng thanh,1
"như vậy là nó đéo thích ông rồi, tốt nhất cho cút kiếm con khác",1
"hình như mấy thằng này thằng nào cũng coi người bán như cỏ rác, kiểu ko có thằng này bán thì có thằng khác",1
mặt nhìn như con chó vá,1
"Đm biết là bài quay tay nhưng ko ngạc nhiên nếu ở ngoài có phụ huynh ngu cỡ này thật. Bọn trẻ con lớp 8 giờ con trai đầy thằng 1m75-1m8, con gái thì mông vú một rổ rồi, mà thấy chúng nó có bao cao su trong cặp thì mừng thấy mẹ luôn chứ lo lắng cc.",1
Bọn nhật sợ phải rồi. 1 thằng hoạ sĩ chính cần 2-3 thằng phụ tá vẽ nền. Mất cả đống công việc.,1
Cái này do tử vi đó phence. Bạn bè chửi kệ mẹ nó. Không sinh ra trong cung giờ như mình thì hiểu thế dell nào được,1
"đầy con mặt mũi bình thường vớ được thằng ngon mà, thớt ngu mới đúng. nói chuyện khác éo chửi nó cóc ghẻ nghĩ mình là thiên nga",1
Sút cmn đi cứ cố chuyên. Đm Alba,1
"bản tính của bọn truyền thông đông lào mà, cầm đầu là đám thvl, vua tin vịt, zing chuyên tiếp cận những thông tin đang nổi bằng một cách ngu học thù địch hòng tìm kiếm sự chú ý, sau này có gặp những bài báo kiểu này cũng nhếch mép rồi thôi té chứ chẳng lạ gì nữa",1
"xàm loz vừa thôi, top 10 dựa trên cơ sở nào? bài vòng 3 của nó view youtube đập chết mẹ hết chứ ở đấy mà top 10 mai lỗ đít qua đc vòng đấy là còn may",1
"Nhưng toàn mất bóng ngu ăn phản công sml, người nhỏ con không tranh chấp nổi",1
"Auto tự nhục thì lại gọi là biết mình biết ta. Ông hoàng ngôn từ, chúa tể biện minh. Tóm tắt topic: Chef: đồ ăn của VN với Lào ăn cũng ok á. Thằng nào đấy: ok cc, tao người VN tao biết, ăn như cc, éo so được với ai đâu.",1
ho vào mặt người khác là hành động cực kì vô duyên và ngu học,1
"Ngay đến nhà bên ngoại mụ ấy cũng không cứu, thì biết rồi đấy Kệ mẹ mụ ấy đi, khôn sống mống chết, thớt bảo bà thớt đừng care nữa, cấm cửa đi",1
Óc cứt mới tin,1
"Giam lỏng mẹ nó, bức mẹ nó phải tự tử chết trước mặt nó. Nó không chưởng vỡ đầu Thành Cát ngay tại đó là nể tình lắm rồi.",1
"cười cc gì, gạch",1
"thế mà chúng nó còn hô hào bỏ điểm cộng cho con em khó khăn, vùng sâu vùng xa, đói khổ mạt vận đạo đức xã hội",1
"Đm mấy con đĩ chó page 1, mở mồm ra 1 câu ngu 2 câu ngu. Tuổi chúng mày chắc đéo đã ý thức được những cái nguy hiểm này, tuổi con cháu chúng mày chắc đéo đã ý thức được việc này mà mở mồm ra là sủa. *** con mẹ bọn đĩ chó, lũ súc vật hạ đẳng.",1
"Anh hùng cứt, sát nhân hàng loạt thì có",1
"Quan điểm này hệt mấy thằng thổ tả. Bắn pháo hoa nó kích thích kinh tế, cho bọn giàu nó xài tiền thì công nhân, bán nước, xe ôm, cave …. Mới có việc làm.",1
đúng là đéo bẩn thì đàn bà đéo mê mà chúng ta đã có kết quả ai là người đưa Thu Minh . vào đời rồi,1
"thằng Anh nó thủ chắc vcl ra, giờ thằng nào ăn được nó 1 bàn đã thuộc dạng ghê gớm lắm rồi chỉ cần chắc cốp đéo cho đối phương ghi bàn thì rồi thế nào cũng tìm được lúc đối phương mắc sai lầm",1
Chương 21: Chuyện thằng K,1
"Mấy thằng lol này rất khệnh khoảng, dm mấy thằng an ninh quèn làm như là bảo vệ nguyên thủ quốc gia vậy.",1
Cánh tả woke ngu dốt bị Musk khai sáng theo kiểu ị vào mồm chả cay a Musk quá,1
"Bỏ tay ra khỏi quần đi, thủ dâm là sến súa vl thế",1
Ngu như thằng đái dầm thì không cần giải thích nhiều đâu anh. Nó có nick mới tôi lại cho vào danh sách rác đéo thèm quan tâm,1
"Xàm lol gì vậy bạn, tuyên truyền mê tín dị đoan hả ?",1
"Thôi mấy anh giáo dân bớt bớt lại, mấy thằng óc vật đàn gà lúc kì vọng cao nhất thì lại choke...",1
May chém gió ngu vl. Thu nhập của mày đéo đóng bhxh thì chứng minh băng cái lol mẹ mày à,1
lịt phẹ thằng này báo cha mẹ báo xã hội quá nhỉ ... Nhưng chắc ko có chuyện chôn em này dưới mộ thằng cu kia đâu ... CA nó ngu đâu mà,1
