label_id,free_text
1,nó chế pháo chứ có phải mua về chơi lén đâu mà cần công_khai ngu thì chết thôi bênh gì cái thể_loại này
1,bọn sáu đĩ ngày_càng đá càng lên chân
1,cho nó cái tài_khoản voz
1,thế tôi mới bảo anh ngây_thơ và hỏi anh là mẽo vằn không quan_hệ chính_trị quốc_gia dùng từ lỗi nó ngây_thơ lắm với cả cách tranh_luận kiểu đọc luận_điểm người khác tự suy_luận theo hướng mình muốn lái câu_chuyện nó oh trĩ và giống mẽo vằn nên tôi cũng không thèm đâm sâu làm gì
1,địt_mẹ thằng ngô kiến huy này khác gì một con chó
1,ngu à xin link bài như thế này để chứng_minh là tao nhai_lại tự_nhiên khoe làm gì
1,đen đéo gì đâu ngu nên không có bảo_hiểm thôi công_ty nào cầm cái cv mà thấy nhảy việc liên_tục đã muốn bỏ thùng rác chết mẹ nó rồi chúng_nó đóng cho cái bảo_hiểm_lương cơ_bản thất_nghiệp lấy được mấy chị xài hết rồi lại đi xin việc nên năm trên răng dưới d i là đúng rồi than cái lồn gì nữa
1,mất_dạy nhất là ' mượn làm_ăn '
1,bóng_rổ tàu đéo được tham_gia olympic thật_sự là nhục_nhã đấy mang_tiếng quốc bóng
1,bác_sĩ bảo được là được thầy thầy cái lồn
1,đéo biết có phải post bài câu tương_tác không nhưng thằng chủ_đề nên thấy may_mắn khi lấy được vợ như vậy phải vợ tao nó sút cho vào mõm rồi đường ai_nấy đi lâu rồi
1,thằng tgd đéo hiểu làm con cặc gì mà con đường_cái tiệm mỗi cái cách nhau có vài trăm met đéo hiểu kiểu gì
1,trong các thằng đồng_minh thì thằng này là con ghẻ chắc chỉ là nơi để hậu_cần thôi như thằng thái nọ
1,không có bằng_chứng gì chỉ cần tôi cảm_thấy là đủ thế_mà tao tưởng luật_pháp tụi vịt hàn nhật đã nát lắm rồi
1,văn_hoá thượng đẳng thượng_tôn trong khi trai thì gay nọ như bê đê bữa xem video có em tây chê tụi chim ngắn này ẻo_lả xong nhìn thằng mc đúng kiểu gay chúa luôn vậy_mà các em_gái việt_nam thi nhau lấy chồng hàn thần_tượng hàn địt con_mẹ hỏng hết cả thế_hệ
1,thằng đấy đéo hợp triết_lý anh hôi đâu
1,khẩu nghiệp nhé bạn hèn quá gặp nó thì đéo giám làm gì lên vozer gào khóc tru_tréo mẹ vác phóng lợn sang hỏi_thăm nó đi bạn sợ gì
1,địt_mẹ lâm_phát save load vãi lồn rồi thua trận vẫn top đéo thể tin được
1,ông đọc kiểu gì đấy bạn sao lại xạo chó nào xạo ngày kiếm
1,vozer tào_lao vãi cả lồn nó đăng bài kêu_gọi tặng thì cũng là công_sức của nó cũng là một dạng bươn trải cũng phải đầu_tư đầu_óc chất_xám thì mới bắt được sự chú_ý của thiên_hạ vozer đần đụt cận trĩ tưởng chỉ cần đăng cái post facebook là thiên_hạ nó tự rót tiền cho à có cái cứt vozer toàn dạng ngu_đần chỉ giỏi chửi chứ kêu làm tương_tự thì chắc dân_chúng_nó vào thả cái ha_ha rồi đi ra chứ có cứt mà làm_phiền được nhau
1,thì tôi vừa nói rồi_đây cái chính_tả nó liên_quan đéo gì đến thứ thằng chủ_đề nói không
1,djtkonme kèo hơn trái mà nó đá như cái loèn thế này địt cụ cút về hết_di
1,vẫn ăn thịt chó vẫn ủng_hộ ăn thịt chó nhưng đéo thể chấp_nhận cách làm_việc không dùng não của một_số bộ_phận bọn đầy tớ
1,bà dì chó_má vậy tuổi còn đẻ
1,đá éo gì bị ép như mía_vậy
1,địt_mẹ anh lắm tiền thế
1,có cái lồn mà nó tự khô nếu không dùng kem thuốc
1,hát như con cặc làm màu là giỏi
1,óc chó ben đần cứ có kiểu rê rê ngang rồi mất bóng đéo hiểu học ai
1,bỏ_bố đi cho rồi trả về địa_phương thì chỉ là có cái kỳ thi chứ chất_lượng khác éo gì không thi đâu
1,ở mexico có án_mạng gì bởi thằng triệu lol này chưa sáng giờ thấy đầy facebok
1,đẩy lên cho anh_em làm rõ cái này kinh_tởm vãi lồn
1,đéo thiếu tiền mua xe mà phải trả_góp à cho chết cụ mày đi bọn truyền_thông mất_dạy
1,bọn cướp chó nói_riêng và trộm_cướp nói_chung thì phải thích chữ lên trán nó đeo vòng chân cấm ra khỏi địa_phương thì mới khá được
1,về mua_bán ngu thì trước khi có xã đần và hầm vàng thì đéo ai quá nổi pỏn đần nhé đừng có mà xạo lồn benteke carol lalana baloteli và một lô dài đằng đặc trong năm ngu_đần thì best chết mẹ nó rồi chứ ở đó mà mu_ngu số
1,bên mỹ đàn_bà ly_hôn auto thắng ít_nhất là nửa ts ngoài_ra thằng chồng phải đóng phí chu_cấp cho vợ hằng tháng cho vợ nhé chứ không phải chỉ con_cái đâu vãi lồn cái luật bọn tây lông
1,moá tôi bất_ngờ vãi lol body bạn này quả là vãi lồn lúc đầu tưởng thjm rốc bà tào_lao học y chắc người tương đổi thì béo chết mẹ nó rồi còn thjm nhatk éo biết người như nào chắn lăn chứ không phải đi
1,chốt vậy dài quá chốt thẳng bạn cái lồn rồi block nó luôn chứ ai_lại để nó block phí thời_gian vãi lồn
1,thế bây_giờ mày muốn tao nhét cứt vào mõm thằng chủ_đề hay ném gạo vào mặt nó
1,rác_rưởi victim blaming bố_mẹ mất_dạy đẻ ra loại con súc_vật
1,tao hỏi mày bị thôi_miên bây_giờ chưa mà mày biết thôi_miên mất_trí_nhớ mày không thấy mày đang tự vả vào mồm mày ah nếu chưa thì mày câm mồm vào tao ghét mấy thằng nói_chuyện vô_duyên kém lịch_sự nên tao chửi đấy
1,bọn trẻ trâu manh_động lắm may cho bạn không bị mất tai lúc ý
1,do chú bị ngu thôi
1,mấy đứa quỷ này còn thiếu quyền gì nữa mà đi đòi chúng_nó hãy sống như những người bình_thường với những quyền lại cơ_bản thì ai nói gì đâu làm gì mà cứ sồn_sồn đi đòi thêm quyền_vậy chúng_mày còn thiếu_gì nữa
1,có cái lồn mà lên được
1,ăn đồ khuyến_mãi hoài_vậy ủng_hộ người_ta đi thằng mập cặc
1,hà_lan quái_vật vãi cả lồn
1,mấy đứa nhóc sơ_sinh thì tâm con cặc gì
1,toàn viết mấy thứ ai cũng biết đéo có gì thú_vị
1,mày thích nói_chuyện gì đấy thì cũng kệ mẹ mày đó là việc của mày đâu ra tư_tưởng đến quán cà_phê công_cộng là phải nói_chuyện đéo được làm_việc khác vậy tư_duy hạn_hẹp bần_nông vãi cả lồn ra chắc cũng loại loser mạt_hạng tưởng mình thượng đẳng mày đến quán cà_phê hay chỗ công_cộng nào cũng thế mày có_thể làm cái lồn gì mày muốn nhưng đừng làm ảnh_hưởng tới người khác nhé thằng loser thích oang_oang cái mồm ngoài quán
1,căn_bản là không cân thôi dân ngu cu đen đi_đấu với tập_đoàn mafia số việt nam công_lý thuộc về kẻ mạnh mà
1,cũng có quan_tâm nó làm gì éo đâu quan_trọng là ghét thái_độ cái tao quản_trị viên ý như ông tướng nhìn thì bần lông ps mà nhóm có thằng quản_trị viên là doan le quang với anh viet pham đúng không nhỉ nãy mình vào chửi xong bảo out nhóm nhưng quên chưa kịp out thì nó vào bình_luận lảm_nhảm đến chục post nói linh_tinh bố cái tao hãm
1,thể_loại này là mấy thành_phần ngu học loser đấy chủ_đề không để im cho nó tiếp_tục ngu bớt đi một đối_thủ trong cuộc_đời mà_lại đi thông não cho nó làm gì chán chủ_đề
1,nát hơn cứt rồi thì vùng cấm gì nữa
1,con di_me may thang rac ruoi
1,thôi địt_mẹ mày bớt bưng bô cho bố nó phải vẽ ra cái giá vừa sổ_sách chấp_nhận được thì mới có người dám ký chứ mày đòi hét giá trên trời để kéo nhau vào lò ah văn này mày đi def mấy cái tượng nó cũng hợp cmn lí hết vì ngoài cái tượng to tổ_bố còn bao_nhiêu công_trình phụ_trợ xung_quanh vườn hoa sân_chơi các kiểu con đà_điểu chứ ai dám làm mỗi cái tượng nghìn tỏi cái đường nối quốc_lộ ra huyện mà xây làn rộng cho lũ bò chúng_mày chạy bộ ah quốc_lộ bé tí móc đéo đâu ra xe để chạy vào đường này
1,xin địa_chỉ bạn ơi chứ ăn có tí_xíu cái mẹ gì cũng mắc vãi lồn
1,mấy thằng cartel sợ nhất_là bị dẫn_độ sang mỹ sang đó dù ông có là vua thì vẫn vào bức tường ngồi nhìn mà thằng chapo dính gì liên_quan đến tổn_hại lại ích mỹ không mà bị thộp nhỉ chứ escobar galardo thì dính nên mới bị thộp phát như_vậy
1,đang ngồi khóc à thằng mặt lồn
1,súc_vật ben tí nữa tắm bị đột_quỵ chết con_mẹ mày đi
1,vãi lồn van duck óc bò
1,thường mấy em có não lại xấu vãi lồn trong khi mấy em xinh thì suốt ngày tự sướng với mớ trạng_thái dẫm lồn cá_biệt có số_ít vừa xinh vừa có não thì éo tới lượt mình
1,bà_xã nát quá hạng là đúng rồi biết thế thua mẹ atlético trận dâng cúp quách cho rồi
1,thằng lu này lắm tài_khoản thật
1,thay suốt ngày lên mấy bài này thì thay_đổi chính_sách có lại cho nlđ để níu giữ người_ta lại địt_mẹ làm như bây_giờ như xưa không có internet vậy giấu giấu con cặc
1,vãi lol thằng óc lợn sterling địt con_mẹ mày
1,ủa khán_giả là người bỏ tiền ra để nuôi tụi mày mà giờ làm ra sảng phẩm như đống cứt xong khóc_lóc kêu_gọi ủng_hộ làm_ăn kinh_doanh đéo biết đặt khách_hàng lên hàng_đầu đằng này còn ra giọng thách_thức thì chết thôi chứ khóc_lóc gì vậy
1,thì phú bà gì bọn gen dét tầm là lứa bố_mẹ tầm hơn vừa có tiền vừa chiều con cũng chả thua_kém đâu con_em họ tôi tour mấy ai đồ người hàn ở đna nó đi như đi chợ sợ vãi lồn
1,lúc đó xác_định cày tới chết nuôi nó nhé lương triệu cặc gì chưa tới sao mà sống
1,có thằng mặt lồn mất_dạy nợ tiền đánh_bài ít thôi mà ăn_nói mấy dạy làm_sao đây
1,ỉa lên đầu về độ ngu của mnsđ giải_trí vãi lồn
1,thức đêm để xem trận như lol
1,vãi cả buoi tôi vẫn đéo hiểu con này làm con cặc gì mà có đứa làm fan tài_năng thì đéo có vác cái mác lấy thằng chồng giàu giàu vì nhà nó giàu chứ cũng đéo có tài_cán gì vậy thì có cái đầu buồi gì để hâm_mộ mà là fan thế nên con này mua bài lên báo trăm bài như một đều là sắc_đẹp của xoài non khoe thân khoe đít vì đéo còn cái gì để khoe cả nhưng muốn nổi nên vẫn phải lên bài
1,thằng nào nói câu đó tao ném cái_hóa đơn thuế thu_nhập cá_nhân cho là nó im mồm ngay
1,sao toàn học cái triệu chuối của bọn tầu không vậy có thấy nước phát_triển nào làm cái này không
1,lautoro cút chết mẹ mày đi
1,lều báo
1,nghe bảo anh được tặng căn siêu cấp vô_địch ở đây mà chắc nó cũng éo thèm quá hoặc quên mẹ nó luôn rồi nhà như lỗ mũi cho nó còn chửi thêm
1,lại bọn gen vậy ăn_bám cha_mẹ à này phải cho đói tháng mới biết mùi
1,đi làm đéo gì mấy cái thể_loại vợt khách chậm giờ phế vật này cả chi_phí tài_chính và chi_phí thời_gian cho khách đi đều cao gấp đôi ba lần chỉ ngu mới vác bực vào người
1,bọn chạy kia độ kn là bọn bẩn bựa cơ_hội đáng bị khinh_bỉ
1,bts nhà chúng_nó năm nữa cũng sẽ như bọn suju dbsk các kiểu đéo ai thèm quan_tâm thôi lũ thần_tượng rách rưởi
1,mới bị giảm lương cứng tình_hình sắp tới không ổn_định khả_năng cao là bay việc cặc mẹ covid cặc mẹ chiến_tranh
1,chủ_đề óc chó chưa trải sự_đời
1,chả có chiến_thuật con cặc gì mà cả thằng bu hết về gôn thủ cả éo lên được đường bóng nào để nó ép cho phọt cứt ra thì có cho rio cả vidic vào thì cũng lỗi nhé
1,tôi chưa thấy thằng ngu nào cãi thắng thằng khôn cả lý_luận đủ sắc_bén thì ngu mấy cũng câm miệng thôi trừ trường_hợp thằng ngu đấy max ngu kiếm mấy thằng ngu khác ra để lấy thịt đè người thôi
1,sông lồn kiếm nhà tài_trợ khổ_thí mẹ chứ ai_bảo không bán bạn ơi
1,nó thất_nghiệp còn kiếm được tấm bằng đại_học vậy_mà có thằng còn đếu lấy được đi tự_hào
1,quả_báo đức cớp vãi lồn năm nó quyết hạ_nhục brazil ngay trên sân_nhà mày còn nhớ như in rất nhiều thằng đức cớp nhất_quyết đéo cho brazil ghi_bàn danh_dự có thằng nào bị mất bóng để brazil đâm quả thì thằng noi ơ chửi vô mặt địt con_mẹ xong giờ bị loại lần liên_tiếp ở vòng bảng
1,có tỉ đã đéo lên vozer hỏi
1,nó tưởng voz cũ sập rồi là mọi chuyện không ai nhơ cơ nhưng vozer thù dai lắm thời có lão còn đào chủ_đề lên cơ
1,kéo thẳng bruno về lại hàng tiền_vệ hộ bố cái đá tiền_đạo ăn lol à thàng lol kia đéo cầm bóng được
1,đéo có cơm sườn thì chúng_nó bị xé ra làm_hàng chục mảnh rồi
1,hết văn bào_chữa rồi phải quay sang phân_biệt vùng miền sang_giàu
1,mặt lồn tài hồ thủ hay đấy
1,tôi chưa thấy gái đẹp nào biết voz là cái triệu card gì
1,tôi nhớ không nhầm hình_như có video thằng này chửi học_viên như chó cơ anh nào có post hộ cho mấy anh bên trên sáng_mắt ra cái
1,lột quần ra nó cũng éo quan_tâm đâu có khi còn bị chửi biến_thái đàn_bà mà lúc nó thấy hứng_thú thì sờ bóp tý là nó rên_rỉ rồi còn cỡ như bọn điếm lâu năm thì có cutonhuphich cũng chả giá_trị mẹ gì
1,thế nên thằng mặt lồn mới toàn xua đàn chó xuống cuối ngõ ỉa đái tại cuối ngõ chỉ có nhà trong đó có nhà tôi nên bãi đất trống cỏ dại còn nhiều nên cứ xua xuống đấy đái ỉa mà mấy con súc_vật toàn nhè nhè chỗ trước cửa_nhà tôi ỉa với đái đánh_dấu lãnh_thổ bực tại nhà tôi cũng nuôi con chó cỏ
1,lũ chó indog yếu nhớt mà thích đá thô_bạo
1,quan_trọng đéo gì thắng hay thua
1,biết quán bún chửi hồi xưa không nó lại chả chửi cho đéo tao mẹ thằng vô_ý_thức kia ăn nhanh rồi biến
1,cái lồn gì thế ký giấy vay tiền xong không nhận tiền bộ ký cho vui à
1,rác_rưởi nền giáo_dục nói_thẳng không làm được việc đúng_đắn cho nền giáo_dục thì đất_nước này không sớm thì muộn xuống mẹ nó hố cả nút đợi đi
1,khó hiểu nhất bọn lồn vào đó hút thuốc khai hôi bỏ_mẹ ra mà vào hít lấy hít để mặc_dù xưa đi học mình cũng có hút mà ra quán nước mía cạnh trường hút chứ đéo vào toa lét như mấy thằng kia
1,nó súc_vật xạo lồn đó bạn tin người vãi cả lồn
1,địt_mẹ thằng khố rách áo ôm dốt_nát lập chủ_đề ngu anh_em góp_ý còn thái_độ lòi lỡm
1,đời em này coi như nát chết mẹ nó rồi phí tiền ăn_học vãi lồn
1,có những thằng chó sống rất thành thơi đúng là đời
1,tóm con_mẹ nó lại là tăng lương cho bác_sĩ giúp x lên cũng được
1,éo biết nói gì ai trông mà để đứa bé lại gần máy cắt_vậy
1,tụi nó mà biết cách chế_biến ra món đó có khi éo dám ăn đâu
1,bầu_con cặc sắp_xếp hết rồi trump win chắc_chắn bầu_bán để tấu hài cho chúng_mày xem thôi mấy thằng ngu
1,đọc báo không mà sủa lên như chó vậy mày
1,súc_vật môi trề chào vọng bán cmn luôn đi trông mặt đã ngu mà đá cũng ngu nốt
1,chủ_đề kia chắc dư_luận viên lên truyền truyền cho dân không chửi
1,địt_mẹ xe gạch hố hố giờ tự tụt quần thôi may_ra
1,xã_hội bây_giờ người khôn thì ít thằng ngu thì nhiều nên vắng là đúng thôi chứ động mnsđ này cần được dạy_dỗ lại cho bớt ngu
1,anh nói như đầu buồi
1,có con cặc mà làm được bà kia tham bị lừa chuyển tiền cho nó xong nhục đéo dám nói chứ có con cặc mà click vào link lạ bị chiếm quyền kiểm_soát điện_thoại thế_mà vậy tao_vậy vẫn lên bài được mới tài
1,thế mới thấy bóng_đá việt muôn_đời không bằng nhật trước đi học cấp với thằng từng được đào_tạo ở lò nam định kĩ_thuật thua cả thằng bỏ đá bóng từ năm_tuổi như mình được cái nó chuyền bóng cố_định_chuẩn từng chết mẹ nó bảo cái_trò dùng tay cùi trỏ được dạy từ bé ở lò rồi
1,tại vì cha của chủ chủ_đề có nói_chuyện bình_thường đâu quanh_co chối tội mà lên voz thiệt ngứa_mắt với thể_loại dù_sao cũng là cha_mẹ mày cấm lớn_tiếng không có cha mày thì làm gì có mày bất_chấp hoàn_cảnh người_ta ra sao cha_mẹ người_ta sống lỗi thế_nào
1,mất tiền ngu mẹ rồi tiền phí làm hình_như có về bưu_điện cho nhiều lắm chưa đến chị mà tôi lên lấy cũng mất tuần cho chúng_nó ngâm luôn thì gửi bưu_điện mất ngày là cao
1,anh có biết nước mỹ nợ ai nhiều nhất không là các đảng_viên đảng cộng hoa or phe chưa tiền nợ công của mẽo là từ các quỹ đầu_tư quỹ tương_hỗ quỹ hưu_trí phần_lớn của tầng_lớp trung_lưu nếu vay mãi đến lúc không đảo được nợ hoặc in tiền vô_tội_vạ thì tất_nhiên tầng_lớp này no đòn vì tầng_lớp này đứng về phe trump bọn được hoặc là toàn cổ_phiếu sợ mẹ gì tiền mất_giá hoặc éo có xu sứt nào
1,đã từng bị chúng_nó nhìn như người_ngoài hành_tinh tôi chờ đèn_đỏ còn mà đăng sau chúng_nó vặn phát thưởng với tuýt còi inh_ỏi kệ cha nó bọn vô_học nhưng không nói tôi bần_nông được vì nhìn kiểu gì tôi cũng đéo giống
1,gớm bỏ_mẹ ai dám vô
1,cãi nhau làm gì đéo tin thì nhảy vào cáp kèo với tủ_lạnh luôn thời_buổi này lại có người chê tiền à
1,chỉ có ngu như mày mới mang đi so với thôi
1,địt_mẹ người mình thích mình trước học cái trường này giờ nó đi lấy chồng có con_mẹ nó rồi
1,không ai cùng ý_kiến đâu ai cũng ghét trung quốc khách khách cái con cặc
1,trung quốc nó chế đấy làm được gì nó
1,toàn bọn ghen ăn tức ở sang việt nam sống đi chị chấp làm gì cái bọn ăn thịt chó với fanta
1,nô_lệ lại đập vợt nhân_cách như con cặc
1,kinh_nghiệm từ mồm mấy thằng chó quyền như mày à
1,thằng ngu này có vấn_đề đọc hiểu à thằng chủ_đề gạ kèo đái vào miếu ở đường đến lúc thằng bạn bị bắt thì sao sao không về nhà mà đái vào bàn_thờ của nhà chủ_đề xem tổ_tiên có bóp_cổ không không hơn à
1,quan_trọng là x đéo có tiêu_chuẩn cộng_động
1,cút thằng có vấn_đề đọc hiểu là mày mày mua nước nhưng để nước tới được cái vòi nhà mày thì còn phải quá hệ_thống của tòa nhà mày đéo trả tiền bảo_trì vận_hành hệ_thống đó mà đòi nước tới nhà câm mẹ đi tao ignore loại ngu học như mày cho đỡ bẩn mắt
1,thằng bất_hiếu với mẹ mày mày đi theo ông_già mày là vừa cha con như nhau cha mày làm khổ mẹ mày chưa đủ sao giờ tới lượt mày cút được thì cút mẹ đi để thằng em mày ở với mẹ đẻ thằng con rát lol
1,ghê vãi lồn
1,mấy bạn éo hiểu gì mà chém như đúng rồi suốt ngày lấy cái mái cong cong như cái đuôi con gà ăn_cắp của nhà đường mà khè với nhà nguyễn đậm_đà bản_sắc văn_hóa việt_nam
1,thắc_mắc cái mẹ mày ấy chơi_khăm gái thì chơi_khăm còn up lên hạ_nhục anh_em voz mày thấy ông kia nói sai chỗ nào con dẩm này đi lừa người phốt là đúng để anh_em biết còn né né ra mày chưa bị nó lừa thì hiểu cái gì mà nói này_nọ muốn thì cứ ship đồ ăn tới khi nào chén được em nó rồi hẵng lên đây hạ_nhục người khác ngồi nhà cào phím nhúc nhát hèn_hạ còn dám ngốc đầu lên đây
1,lãnh_đạo xã dẫn lời cũng đéo đúng nữa
1,mày lại hr lùa gà hả con giờ người_ta khôn rồi đéo đâu nghe mấy thằng xiaolol đam_mê với chả cống_hiến lãi lô đất chả bằng cả đời đi làm à
1,đi thẩm quyến ăn bát mì của nó thì ói mẹ nó ra mà chúng_nó ăn tô
1,không nên phí lời với bọn bất_tài thua cuộc anh ơi chúng_nó loser giờ chỉ mong chửi nhau để ban tài_khoản chết trùm thôi mày nghệ_sĩ chấp gì bọn văn_hoá lùn này ignore đi là nó hộc máu tức_tưởi
1,anh nói như cái đầu bòi vậy thằng lãnh_đạo làm_ăn như cặc tại_sao dân đen phải chịu tôi đóng thuế tại_sao không được đòi quyền lại ăn_nói vô_học
1,hỏng mẹ nó đòi người rồi còn gì nữa mất việc mất nghề mất người_yêu tầm này thì bao_nhiêu tiền cũng cố mà chạy cho xong đi chứ còn gì nữa
1,mẹ bà dắt_mũi anh_em voz
1,chó gặm xương
1,rồi đến lúc ăn lại thấy ngon hả thằng chủ_đề mặt lồn giả nhân giả nghĩa đạo đứt như c c
1,mấy bố it sợ làm không nổi thì chắc anh_em xây_dựng chết đói hết à
1,ngu học
1,bip vậy hl hôm quá đá như cái quần què mà đòi ăn ơn lạnh cơ à
1,thằng con chắc cũng thuộc dạng éo ra gì thằng bố nát_rượu
1,chụp ảnh như triệu c
1,anh cũng có đéo đâu mà phê phản người khác hài vãi lồn
1,thằng mln nên bỏ ý_định cạnh_tranh đá chết mẹ đi đá tù bỏ_mẹ
1,cắt khúc tạo nên bài báo địt_mẹ lều
1,tăng thì cứ ôm hàng xài chết mẹ đi nhé vừa cắn_răng mua hộp lớp mua cho có tụ chứ hết thì mua khẩu_trang vải xài éo xoắn bố con thằng nào
1,bạn_bè tôi ngành it về hết rồi_đây việc không thích nhật là chuyện chả việc gì phải xạo lồn làm gì nói_chung bản_thân các anh không có giá_trị gì thì đi đâu cũng khổ như chó tiền thì tính ra tỷ_giá việt nam thì cao chứ ở bên đấy nói ra bọn nó lại khinh cho bỏ_mẹ ý chứ triệu tháng bên đấy thì ở nhà mà quay tay cả đời chứ đéo dám lấy ai đâu
1,dám định thương_tật chết chết mẹ mày mấy thằng bần_nông
1,ngày đầu gặp mà tặng cái đéo gì bố thằng simp lõ
1,nhưng tao thích tao kệ mẹ bần_nông nói_thầm trong bụng
1,cũng đéo bao_giờ chân phát thưởng dính không rút ra được địt con_mẹ chưa lái_xe bao_giờ à thằng già này tay_lái yếu lái non đạp nhầm mẹ vào chân phát thưởng chấm_hết
1,nhân_dân cần lao châu âu mau mau vùng lên đánh_đổ bè_lũ cầm_quyền tư_bản thối_nát nào
1,dùng của microsoft cho an_tâm thằng google ngu bỏ_mẹ mấy sàn nó bắt_buộc thì mới dùng
1,đặt cái tên là thấy nó vận vào người rồi giờ thì xác_định_tinh_thần là cả biết luôn rồi đấy đendễsợ
1,vãi lồn hư xe thôi mà mấy thím simp làm như tai_nạn què chân cụt tay gì không bằng mở ap phút sau có grab tới chở về tận nhà tiện lại biết_bao_nhiêu lại đi bắt thằng bồ chạy mấy chục khuyến_mãi vãi con dẩm
1,vãi lồn thằng hậu_vệ brunei ngu_thế
1,riêng đại_dịch này mà giấu để xong đéo biết ai tiếp_xúc với bệnh_nhân à ngu vãi lồn người_ta công_bố tên_tuổi địa_chỉ nơi đi_lại để những người đã tiếp_xúc còn biết mà trình_báo y_tế
1,thấy các con dân cống_nạp cho tàu nhật nhiều nên các iq cow thèm_muốn bú liếm chứ gì mõm không đéo có chính_sách hỗ_trợ gì dev với d i vào làm đi outsource chi nhanh btw trước bọn vng mới ra cái_trò mà quảng_cáo dành cho người nghiện truyện_tranh nhật bản cứ tưởng đấm nhau với gayshit_hóa ra lại là kiếm_hiệp nhưng góc nhìn sau lưng
1,vãi lồn đéo đi khám lên đây đòi bác_sĩ vozer khám trực_tuyến
1,indonesia chơi địt con_mẹ ngu vãi cả lồn đá mà để bọn jord khoét cánh dễ vãi cả lồn
1,trẻ trâu rác_rưởi tự_biên tự diễn tự nghĩ ra chuyện đâu_đâu xong nghĩ ai cũng nghĩ như mày đúng rác như cái tên
1,mấy anh nên tập sống chung với đám culi đi vì cái động tụi nó giờ vắng miếu hoang nên tụi nó phải quá đây tá_túc dù bị khinh như còn hơn chó giữ nhà thề_thốt đéo vào nhưng lâu_lâu vẫn lén vào cắn trộm phát rồi bị sút cho
1,địt_mẹ thằng điên tuổi_thơ đéo có xoài ăn giờ đi sân si với chuyện trường ta
1,lại thêm con dog văn vở này vào ngược dòng nữa
1,nói thật với thím chứ cái loại vay tiền mà chỉ muốn ăn giật của người_ta thì cũng chả ai bênh tiền là xương là máu của người_ta người_ta cho mình vay là mang ơn không hết đây lại lấy oán báo_ơn sống lỗi vãi lồn
1,thằng bạn chung nhà ngồi_xổm xịt bắn tung_toé lên bệ ngồi dính cả cứt mà nó coi như không cái cặc mẹ nó chứ tởm vãi lồn mình thấy nhờ dấu chân nó trên bệ ngồi vsf miếng cứt sót lại má nó làm mình toàn quá gấu ỉa nhờ
1,thằng kia éo hiểu chuyện nên bóc phốt bậy thằng đó tính đặt suát còn thằng thành là bao suất
1,đệ ruột mẽo mà phản_đối nó gần mẽo bọn tàu bị điên à
1,anh càng ví_dụ càng nhàm mr bean là thằng diễn_viên chủ_ý từ đầu là dùng cái sự ngu_ngốc ấy mang_tiếng cười còn đây là chương_trình bóng_đá người_ta xem bóng_đá bàn_luận về bóng_đá chứ không phải xem mấy con nói ngu đéo có một sự tương_đồng nào cả
1,sút quả vô trách_nhiệm vãi lồn sút mẹ cơ_hội của dân_tộc đi năm trước cũng vậy và bây_giờ cũng vậy
1,mấy thằng xạo lol toàn canh khuya post bài xong sáng thức dậy đọc nên mới rep liền vào sáng sớm giờ mới để_ý xớn xác thật
1,sao cái lồn gì cũng bê lên voz thế này
1,lúc không giàu với khi nghèo khác mẹ gì nhau
1,quên xin rút kinh_nghiệm sâu_sắc hay có vấn_đề về nhận_thức hoặc lỗi này là của tập_thể mấy câu này ở xứ này nghe nhiều quá thành quen mẹ rồi
1,với nền khoa_học mỹ thì xử_lý mấy vụ này đơn_giản nghe mấy thằng vozer ăn rau_muống húp mì tôm ở voz toàn nói luyên thuyên video có mấy con cá chết mà chúng kêu như tận_thế
1,cái thằng gâu gâu nô này lại văn vở rồi đấy ôm thằng youtuber rác_rưởi lên làm thần_tượng thì tôi lại còn lạ
1,tôi đọc còn thấy bực thay cho người_yêu của bạn địt_mẹ yêu_đương éo gì kiểu này
1,kệ mẹ tụi mày
1,bọn này là bần nhật à ăn táng hoàng đế mà làm như ăn táng ghẹ bình_thường ấy mà đòi giá rẻ
1,ở đéo đâu ý chứ nước tao nghèo mà bình_yên làm đéo có mấy cái vụ này
1,mở mồm ra hán nô lũ nhật nô như chúng_mày mới chuẩn hạ_đẳng đã làm nô thì nô mẽo đi đường này đi làm nô của thằng đầy tớ mẽo đúng hạ_đẳng tởm_lợm thế_giới này thằng nào làm dsct bằng trung_quốc tiêu_chuẩn dsct của thế_giới bây_giờ biết từ đâu ra không từ trung quốc ra đấy bọn nhật nô hạ_đẳng nợ trung quốc là bẫy nợ nợ oa khấu là ơn_huệ hạ_đẳng nó vừa thôi để tí não làm con_người chứ vứt cả não mà đi làm nô như mày thì đúng danh thơm cả dòng_họ
1,xã_hội là đi làm_thuê ông post vào cái forum cho người làm_thuê rồi tỏ ra thượng_đẳng à
1,sợ éo gì vả nó lại giờ
1,tôi éo tin có thằng nào trẻ tuổi_đầu tài sảng tỏi lương triệu tháng mà ngồi so tạm_biệt vài cái tai_nghe triệu bạc_trừ khi bị tâm_thần mà tâm_thần lấy đâu ra lắm tiền thế
1,thằng qchaivan đó
1,đạo_đức suy_đồi vậy cứ nghĩ người_thân mình bị như_vậy liệu anh chủ_đề có vác dao xiên chết cmn thằng hiếp_dâm không hay anh chủ_đề muốn là thằng đi hiếp_dâm
